date,pnl
2012-09-11,-945.00
2012-09-12,-945.00
2012-09-13,-315.00
2012-09-14,-3150.00
2012-09-17,2520.00
2012-09-18,2205.00
2012-09-19,-0.00
2012-09-20,2520.00
2012-09-21,-630.00
2012-09-24,3465.00
2012-09-25,5670.00
2012-09-26,2520.00
2012-09-27,-2835.00
2012-09-28,2520.00
2012-10-01,2520.00
2012-10-02,315.00
2012-10-03,1890.00
2012-10-04,-1890.00
2012-10-05,3465.00
2012-10-08,3150.00
2012-10-09,5985.00
2012-10-10,3465.00
2012-10-11,315.00
2012-10-12,4725.00
2012-10-15,1260.00
2012-10-16,-2992.50
2012-10-17,-5827.50
2012-10-18,5512.50
2012-10-19,15277.50
2012-10-22,5985.00
