date,pnl
2020-01-13,-740.00
2020-01-14,-555.00
2020-01-15,-0.00
2020-01-16,-5365.00
2020-01-17,1110.00
2020-01-21,3330.00
2020-01-22,740.00
2020-01-23,-925.00
2020-01-24,2960.00
2020-01-27,-2220.00
2020-01-28,1665.00
2020-01-29,1295.00
2020-01-30,2590.00
2020-01-31,-2775.00
2020-02-03,3885.00
2020-02-04,-370.00
2020-02-05,-4440.00
2020-02-06,1850.00
2020-02-07,4440.00
2020-02-10,-740.00
2020-02-11,-2775.00
2020-02-12,-925.00
2020-02-13,-1480.00
2020-02-14,2590.00
2020-02-18,1665.00
2020-02-19,-4070.00
2020-02-20,-1850.00
2020-02-21,3700.00
2020-02-24,4995.00
2020-02-25,-7770.00
