date,pnl
2006-12-12,390.00
2006-12-13,0.00
2006-12-14,1950.00
2006-12-15,1170.00
2006-12-18,1950.00
2006-12-19,-390.00
2006-12-20,1170.00
2006-12-21,1560.00
2006-12-22,-0.00
2006-12-26,780.00
2006-12-27,-1170.00
2006-12-28,1170.00
2006-12-29,3900.00
2007-01-03,1560.00
2007-01-04,-0.00
2007-01-05,3510.00
2007-01-08,780.00
2007-01-09,4290.00
2007-01-10,1560.00
2007-01-11,1950.00
2007-01-12,-390.00
2007-01-16,4095.00
2007-01-17,2145.00
2007-01-18,3510.00
2007-01-19,5070.00
2007-01-22,4290.00
2007-01-23,2340.00
2007-01-24,-3900.00
2007-01-25,6825.00
