date,pnl
2014-11-11,800.00
2014-11-12,1280.00
2014-11-13,-1920.00
2014-11-14,1120.00
2014-11-17,-1120.00
2014-11-18,3040.00
2014-11-19,-3360.00
2014-11-20,4960.00
2014-11-21,800.00
2014-11-24,-160.00
2014-11-25,640.00
2014-11-26,-320.00
2014-11-28,-320.00
2014-12-01,-3360.00
2014-12-02,3680.00
2014-12-03,800.00
2014-12-04,160.00
2014-12-05,1120.00
2014-12-08,-960.00
2014-12-09,160.00
2014-12-10,-1920.00
2014-12-11,-1280.00
2014-12-12,-2080.00
2014-12-15,-1280.00
2014-12-16,-1280.00
2014-12-17,7840.00
2014-12-18,1440.00
2014-12-19,1760.00
2014-12-22,320.00
2014-12-23,1120.00
2014-12-24,-1440.00
