date,pnl
2009-03-13,1155.00
2009-03-16,-4200.00
2009-03-17,6930.00
2009-03-18,4830.00
2009-03-19,-420.00
2009-03-20,-4410.00
2009-03-23,9660.00
2009-03-24,-3360.00
2009-03-25,210.00
2009-03-26,6510.00
2009-03-27,-2730.00
2009-03-30,-5460.00
2009-03-31,2520.00
2009-04-01,2730.00
2009-04-02,4410.00
2009-04-03,1155.00
2009-04-06,-315.00
2009-04-07,-945.00
2009-04-08,1785.00
2009-04-09,4095.00
2009-04-13,735.00
2009-04-14,-1365.00
2009-04-15,315.00
2009-04-16,1680.00
