date,pnl
2007-11-13,-410.00
2007-11-14,-615.00
2007-11-15,-615.00
2007-11-16,1640.00
2007-11-19,2460.00
2007-11-20,410.00
2007-11-21,-205.00
2007-11-23,1230.00
2007-11-26,-615.00
2007-11-27,3895.00
2007-11-28,1230.00
2007-11-29,820.00
2007-11-30,615.00
2007-12-03,1435.00
2007-12-04,2665.00
2007-12-05,1230.00
2007-12-06,-2665.00
2007-12-07,2460.00
2007-12-10,-102.50
2007-12-11,2562.50
2007-12-12,2050.00
2007-12-13,820.00
2007-12-14,2255.00
2007-12-17,2665.00
2007-12-18,4715.00
2007-12-19,4715.00
2007-12-20,2255.00
2007-12-21,-8302.50
2007-12-24,-5842.50
