date,pnl
2015-06-15,2320.00
2015-06-16,-4640.00
2015-06-17,3480.00
2015-06-18,-5220.00
2015-06-19,-1160.00
2015-06-22,580.00
2015-06-23,-580.00
2015-06-24,2320.00
2015-06-25,2030.00
2015-06-26,870.00
2015-06-29,8410.00
2015-06-30,0.00
2015-07-01,-580.00
2015-07-02,3480.00
2015-07-06,4350.00
2015-07-07,-2610.00
2015-07-08,3770.00
2015-07-09,-290.00
2015-07-10,870.00
2015-07-13,580.00
2015-07-14,-4640.00
2015-07-15,7830.00
2015-07-16,-1160.00
2015-07-17,7830.00
2015-07-20,12470.00
2015-07-21,6380.00
2015-07-22,2030.00
2015-07-23,7250.00
