date,pnl
2013-05-14,-2750.00
2013-05-15,-1000.00
2013-05-16,1500.00
2013-05-17,250.00
2013-05-20,-250.00
2013-05-21,-750.00
2013-05-22,3500.00
2013-05-23,-1250.00
2013-05-24,1000.00
2013-05-28,-3000.00
2013-05-29,2750.00
2013-05-30,-1250.00
2013-05-31,250.00
2013-06-03,-0.00
2013-06-04,0.00
2013-06-05,3500.00
2013-06-06,-1250.00
2013-06-07,750.00
2013-06-10,-250.00
2013-06-11,1250.00
2013-06-12,1000.00
2013-06-13,-2500.00
2013-06-14,2500.00
2013-06-17,0.00
2013-06-18,-3375.00
2013-06-19,5875.00
2013-06-20,8750.00
