date,pnl
2008-04-15,0.00
2008-04-16,-2415.00
2008-04-17,1035.00
2008-04-18,-1725.00
2008-04-21,1035.00
2008-04-22,4140.00
2008-04-23,1380.00
2008-04-24,-1380.00
2008-04-25,-1725.00
2008-04-28,-862.50
2008-04-29,2242.50
2008-04-30,2415.00
2008-05-01,-5347.50
2008-05-02,1035.00
2008-05-05,2070.00
2008-05-06,-2070.00
2008-05-07,6555.00
2008-05-08,690.00
2008-05-09,-517.50
2008-05-12,-6727.50
2008-05-13,-3105.00
2008-05-14,690.00
2008-05-15,-6037.50
2008-05-16,2415.00
2008-05-19,1725.00
2008-05-20,3450.00
2008-05-21,6037.50
2008-05-22,-3967.50
2008-05-23,4312.50
2008-05-27,-7590.00
2008-05-28,-2415.00
2008-05-29,-9142.50
2008-05-30,-2242.50
2008-06-02,6555.00
2008-06-03,517.50
2008-06-04,-3967.50
2008-06-05,-11212.50
2008-06-06,10005.00
2008-06-09,3622.50
