date,pnl
2010-11-16,-1060.00
2010-11-17,1855.00
2010-11-18,3445.00
2010-11-19,530.00
2010-11-22,2385.00
2010-11-23,-1590.00
2010-11-24,-3180.00
2010-11-26,0.00
2010-11-29,265.00
2010-11-30,-795.00
2010-12-01,-1060.00
2010-12-02,1590.00
2010-12-03,-530.00
2010-12-06,-530.00
2010-12-07,-530.00
2010-12-08,397.50
2010-12-09,-1722.50
2010-12-10,-2517.50
2010-12-13,1192.50
2010-12-14,2252.50
2010-12-15,-397.50
2010-12-16,-3445.00
2010-12-17,-1060.00
2010-12-20,-2650.00
2010-12-21,-2517.50
2010-12-22,397.50
2010-12-23,1590.00
2010-12-27,-1722.50
2010-12-28,265.00
2010-12-29,-1722.50
2010-12-30,-530.00
2010-12-31,1060.00
2011-01-03,-4107.50
2011-01-04,4240.00
2011-01-05,-3710.00
2011-01-06,1987.50
2011-01-07,-1192.50
2011-01-10,-3047.50
