date,pnl
2014-02-11,1600.00
2014-02-12,480.00
2014-02-13,640.00
2014-02-14,-0.00
2014-02-18,1120.00
2014-02-19,-1440.00
2014-02-20,160.00
2014-02-21,-480.00
2014-02-24,-160.00
2014-02-25,-160.00
2014-02-26,960.00
2014-02-27,160.00
2014-02-28,-640.00
2014-03-03,-800.00
2014-03-04,-2320.00
2014-03-05,2000.00
2014-03-06,-160.00
2014-03-07,640.00
2014-03-10,480.00
2014-03-11,960.00
2014-03-12,-400.00
2014-03-13,2000.00
2014-03-14,-2560.00
2014-03-17,480.00
2014-03-18,-1120.00
2014-03-19,1120.00
2014-03-20,-240.00
2014-03-21,240.00
2014-03-24,1840.00
2014-03-25,1360.00
2014-03-26,4320.00
