date,pnl
2017-11-13,-775.00
2017-11-14,-620.00
2017-11-15,0.00
2017-11-16,1860.00
2017-11-17,620.00
2017-11-20,0.00
2017-11-21,155.00
2017-11-22,-155.00
2017-11-24,465.00
2017-11-27,310.00
2017-11-28,-1860.00
2017-11-29,-1085.00
2017-11-30,620.00
2017-12-01,155.00
2017-12-04,310.00
2017-12-05,1395.00
2017-12-06,775.00
2017-12-07,-465.00
2017-12-08,1085.00
2017-12-11,1705.00
2017-12-12,465.00
2017-12-13,-1627.50
2017-12-14,2867.50
2017-12-15,-4495.00
2017-12-18,-775.00
2017-12-19,852.50
2017-12-20,-232.50
2017-12-21,-1550.00
2017-12-22,1085.00
2017-12-26,-930.00
2017-12-27,155.00
2017-12-28,-620.00
2017-12-29,1007.50
2018-01-02,-2402.50
2018-01-03,-697.50
2018-01-04,-620.00
2018-01-05,-155.00
2018-01-08,-1085.00
