date,pnl
2009-07-14,960.00
2009-07-15,1680.00
2009-07-16,480.00
2009-07-17,240.00
2009-07-20,720.00
2009-07-21,-240.00
2009-07-22,1440.00
2009-07-23,-1440.00
2009-07-24,120.00
2009-07-27,240.00
2009-07-28,-240.00
2009-07-29,120.00
2009-07-30,-840.00
2009-07-31,480.00
2009-08-03,-1080.00
2009-08-04,-480.00
2009-08-05,480.00
2009-08-06,600.00
2009-08-07,-2160.00
2009-08-10,960.00
2009-08-11,720.00
2009-08-12,-1920.00
2009-08-13,-120.00
2009-08-14,1080.00
2009-08-17,3000.00
2009-08-18,-1920.00
2009-08-19,-960.00
2009-08-20,-1560.00
2009-08-21,-1200.00
2009-08-24,0.00
2009-08-25,-960.00
2009-08-26,-0.00
2009-08-27,-600.00
2009-08-28,-360.00
2009-08-31,1080.00
2009-09-01,2280.00
2009-09-02,-360.00
2009-09-03,-1080.00
2009-09-04,-1560.00
2009-09-08,-360.00
