date,pnl
2009-12-15,3810.00
2009-12-16,-1905.00
2009-12-17,5715.00
2009-12-18,-1270.00
2009-12-21,-7620.00
2009-12-22,-6350.00
2009-12-23,-6985.00
2009-12-24,-4445.00
2009-12-28,2540.00
2009-12-29,-635.00
2009-12-30,3810.00
2009-12-31,1270.00
2010-01-04,-9525.00
2010-01-05,-3175.00
2010-01-06,6032.50
2010-01-07,-7302.50
2010-01-08,-2540.00
2010-01-11,-2857.50
2010-01-12,21272.50
2010-01-13,-22860.00
2010-01-14,-3810.00
2010-01-15,17145.00
2010-01-19,-20955.00
2010-01-20,14922.50
2010-01-21,23177.50
2010-01-22,30480.00
