date,pnl
2017-08-14,2465.00
2017-08-15,1015.00
2017-08-16,1740.00
2017-08-17,-870.00
2017-08-18,-725.00
2017-08-21,1160.00
2017-08-22,1595.00
2017-08-23,-145.00
2017-08-24,-870.00
2017-08-25,580.00
2017-08-28,290.00
2017-08-29,580.00
2017-08-30,145.00
2017-08-31,-2465.00
2017-09-01,-435.00
2017-09-05,2030.00
2017-09-06,-1160.00
2017-09-07,2175.00
2017-09-08,-145.00
2017-09-11,-3045.00
2017-09-12,-2610.00
2017-09-13,-652.50
2017-09-14,797.50
2017-09-15,-2030.00
2017-09-18,-3045.00
2017-09-19,-72.50
2017-09-20,-580.00
2017-09-21,-870.00
2017-09-22,-1450.00
2017-09-25,652.50
2017-09-26,-652.50
2017-09-27,-2320.00
2017-09-28,797.50
2017-09-29,-870.00
2017-10-02,-435.00
2017-10-03,435.00
2017-10-04,-725.00
2017-10-05,-72.50
2017-10-06,507.50
2017-10-09,-145.00
