,strategy,date,pnl
10786,P80_L400,2011-02-23,209562
10787,P80_L400,2011-02-24,211122
10788,P80_L400,2011-02-25,215022
10789,P80_L400,2011-02-28,215217
10790,P80_L400,2011-03-01,211902
10791,P80_L400,2011-03-02,211902
10792,P80_L400,2011-03-03,217167
10793,P80_L400,2011-03-04,215997
10794,P80_L400,2011-03-07,214437
10795,P80_L400,2011-03-08,216777
10796,P80_L400,2011-03-09,215607
10797,P80_L400,2011-03-10,209757
10798,P80_L400,2011-03-11,210927
10799,P80_L400,2011-03-14,210927
10800,P80_L400,2011-03-15,209757
10801,P80_L400,2011-03-16,206052
10802,P80_L400,2011-03-17,206832
10803,P80_L400,2011-03-18,209112
10804,P80_L400,2011-03-21,211962
10805,P80_L400,2011-03-22,213672
10806,P80_L400,2011-03-23,214812
10807,P80_L400,2011-03-24,215382
10808,P80_L400,2011-03-25,216332
10809,P80_L400,2011-03-28,216142
10810,P80_L400,2011-03-29,217472
10811,P80_L400,2011-03-30,218992
10812,P80_L400,2011-03-31,219562
10813,P80_L400,2011-04-01,219277
10814,P80_L400,2011-04-04,220037
10815,P80_L400,2011-04-15,221117
10816,P80_L400,2011-04-18,219857
10817,P80_L400,2011-04-19,220937
10818,P80_L400,2011-04-20,223277
10819,P80_L400,2011-04-21,223907
10820,P80_L400,2011-04-25,224087
10821,P80_L400,2011-04-26,225167
10822,P80_L400,2011-04-27,225527
10823,P80_L400,2011-04-28,226157
10824,P80_L400,2011-04-29,226157
10825,P80_L400,2011-05-02,225077
10826,P80_L400,2011-05-03,224357
10827,P80_L400,2011-05-04,223727
10828,P80_L400,2011-05-05,223727
10829,P80_L400,2011-05-06,224087
10830,P80_L400,2011-05-09,225167
10831,P80_L400,2011-05-10,226157
10832,P80_L400,2011-05-11,225347
10833,P80_L400,2011-05-12,225797
10834,P80_L400,2011-05-13,223577
10835,P80_L400,2011-05-16,221357
10836,P80_L400,2011-05-17,220802
10837,P80_L400,2011-05-18,224687
10838,P80_L400,2011-05-19,225427
10839,P80_L400,2011-05-20,224872
10840,P80_L400,2011-05-23,221172
10841,P80_L400,2011-05-24,220617
10842,P80_L400,2011-05-25,224132
10843,P80_L400,2011-05-26,226352
10844,P80_L400,2011-05-27,227647
10845,P80_L400,2011-05-31,229960
10846,P80_L400,2011-06-01,224687
10847,P80_L400,2011-06-02,224687
10848,P80_L400,2011-06-03,223577
10849,P80_L400,2011-06-06,219137
10850,P80_L400,2011-06-07,220987
10851,P80_L400,2011-06-08,216732
10852,P80_L400,2011-06-09,220432
10853,P80_L400,2011-06-10,214697
10854,P80_L400,2011-06-13,214142
10855,P80_L400,2011-06-14,221542
10856,P80_L400,2011-06-15,215437
10857,P80_L400,2011-06-16,215807
10858,P80_L400,2011-06-17,216377
10859,P80_L400,2011-06-20,218657
10860,P80_L400,2011-06-21,222457
10861,P80_L400,2011-06-22,221887
10862,P80_L400,2011-06-23,221507
10863,P80_L400,2011-06-24,221317
10864,P80_L400,2011-06-27,223027
10865,P80_L400,2011-06-28,224547
10866,P80_L400,2011-06-29,226542
10867,P80_L400,2011-06-30,227492
10868,P80_L400,2011-07-01,228917
10869,P80_L400,2011-07-15,230027
10870,P80_L400,2011-07-18,227992
10871,P80_L400,2011-07-19,231507
10872,P80_L400,2011-07-20,231692
10873,P80_L400,2011-07-21,232987
10874,P80_L400,2011-07-22,233265
10875,P80_L400,2011-07-25,232340
10876,P80_L400,2011-07-26,230952
10877,P80_L400,2011-07-27,225957
10878,P80_L400,2011-07-28,224662
10879,P80_L400,2011-07-29,224292
10880,P80_L400,2011-08-01,225217
10881,P80_L400,2011-08-02,218372
10882,P80_L400,2011-08-03,219112
10883,P80_L400,2011-08-04,202462
10884,P80_L400,2011-08-05,197097
10885,P80_L400,2011-08-08,169902
10886,P80_L400,2011-08-19,168002
10887,P80_L400,2011-08-22,168762
10888,P80_L400,2011-08-23,173702
10889,P80_L400,2011-08-24,176172
10890,P80_L400,2011-08-25,171992
10891,P80_L400,2011-08-26,176362
10892,P80_L400,2011-08-29,179592
10893,P80_L400,2011-08-30,180732
10894,P80_L400,2011-08-31,179877
10895,P80_L400,2011-09-01,178262
10896,P80_L400,2011-09-02,175602
10897,P80_L400,2011-09-06,174462
10898,P80_L400,2011-09-07,179022
