date,pnl
2020-06-15,-2320.00
2020-06-16,-640.00
2020-06-17,2400.00
2020-06-18,-560.00
2020-06-19,2000.00
2020-06-22,1680.00
2020-06-23,1440.00
2020-06-24,1040.00
2020-06-25,1840.00
2020-06-26,480.00
2020-06-29,-880.00
2020-06-30,1680.00
2020-07-01,2960.00
2020-07-02,960.00
2020-07-06,-480.00
2020-07-07,5520.00
2020-07-08,80.00
2020-07-09,3680.00
2020-07-10,-1120.00
2020-07-13,-1040.00
2020-07-14,1840.00
2020-07-15,-10400.00
2020-07-16,6080.00
2020-07-17,240.00
2020-07-20,3760.00
2020-07-21,-4720.00
2020-07-22,-240.00
2020-07-23,40.00
2020-07-24,7000.00
2020-07-27,-2880.00
2020-07-28,2240.00
2020-07-29,-8680.00
2020-07-30,1440.00
2020-07-31,10040.00
2020-08-03,-12760.00
2020-08-04,-5600.00
2020-08-05,-11360.00
2020-08-06,-1760.00
2020-08-07,-2800.00
2020-08-10,-4520.00
