date,pnl
2020-09-14,-200.00
2020-09-15,300.00
2020-09-16,-500.00
2020-09-17,700.00
2020-09-18,800.00
2020-09-21,-900.00
2020-09-22,-1198.00
2020-09-23,-302.00
2020-09-24,-1800.00
2020-09-25,1600.00
2020-09-28,500.00
2020-09-29,-300.00
2020-09-30,1600.00
2020-10-01,0.00
2020-10-02,-300.00
2020-10-05,-1000.00
2020-10-06,300.00
2020-10-07,-1400.00
2020-10-08,-600.00
2020-10-09,-600.00
2020-10-12,-1300.00
2020-10-13,1600.00
2020-10-14,800.00
2020-10-15,-1601.00
2020-10-16,201.00
2020-10-19,2200.00
2020-10-20,0.00
2020-10-21,2000.00
2020-10-22,-2000.00
2020-10-23,-1600.00
2020-10-26,4400.00
2020-10-27,600.00
2020-10-28,2500.00
2020-10-29,1300.00
2020-10-30,3500.00
2020-11-02,-1600.00
2020-11-03,-6700.00
2020-11-04,2750.00
2020-11-05,-10000.00
2020-11-06,-750.00
2020-11-09,-7500.00
