date,pnl
2018-01-08,1200.00
2018-01-09,-1050.00
2018-01-10,1050.00
2018-01-11,-1650.00
2018-01-12,750.00
2018-01-16,450.00
2018-01-17,-600.00
2018-01-18,-300.00
2018-01-19,-1350.00
2018-01-22,300.00
2018-01-23,-1050.00
2018-01-24,750.00
2018-01-25,600.00
2018-01-26,-1050.00
2018-01-29,150.00
2018-01-30,-150.00
2018-01-31,1200.00
2018-02-01,600.00
2018-02-02,-3000.00
2018-02-05,-15300.00
2018-02-06,2400.00
2018-02-07,6600.00
2018-02-08,-17250.00
2018-02-09,2550.00
2018-02-12,12300.00
2018-02-13,-3450.00
2018-02-14,15900.00
2018-02-15,4500.00
2018-02-16,1800.00
2018-02-20,-750.00
2018-02-21,4200.00
2018-02-22,-2550.00
2018-02-23,8850.00
2018-02-26,1575.00
2018-02-27,-225.00
2018-02-28,-4350.00
2018-03-01,-11700.00
2018-03-02,21300.00
2018-03-05,4800.00
