date,pnl
2019-05-13,-960.00
2019-05-14,2400.00
2019-05-15,2880.00
2019-05-16,640.00
2019-05-17,1120.00
2019-05-20,1120.00
2019-05-21,1920.00
2019-05-22,960.00
2019-05-23,-5120.00
2019-05-24,4320.00
2019-05-28,-3200.00
2019-05-29,-1120.00
2019-05-30,-3040.00
2019-05-31,-11840.00
2019-06-03,2400.00
2019-06-04,19360.00
2019-06-05,1120.00
2019-06-06,2560.00
2019-06-07,4960.00
2019-06-10,2880.00
2019-06-11,-2880.00
2019-06-12,640.00
2019-06-13,2080.00
2019-06-14,2240.00
2019-06-17,3040.00
2019-06-18,1760.00
2019-06-19,960.00
2019-06-20,-160.00
2019-06-21,4480.00
2019-06-24,2720.00
2019-06-25,-2400.00
2019-06-26,-1120.00
2019-06-27,8480.00
2019-06-28,-7360.00
2019-07-01,10480.00
2019-07-02,14960.00
