date,pnl
2020-12-14,-150.00
2020-12-15,0.00
2020-12-16,-300.00
2020-12-17,375.00
2020-12-18,-150.00
2020-12-21,-525.00
2020-12-22,-750.00
2020-12-23,-1050.00
2020-12-24,225.00
2020-12-28,1800.00
2020-12-29,675.00
2020-12-30,-600.00
2020-12-31,375.00
2021-01-04,-525.00
2021-01-05,1275.00
2021-01-06,-1800.00
2021-01-07,-1200.00
2021-01-08,-75.00
2021-01-11,-450.00
2021-01-12,-1350.00
2021-01-13,1350.00
2021-01-14,-1125.00
2021-01-15,675.00
2021-01-19,-75.00
2021-01-20,-75.00
2021-01-21,600.00
2021-01-22,-900.00
2021-01-25,975.00
2021-01-26,825.00
2021-01-27,750.00
2021-01-28,1200.00
2021-01-29,825.00
2021-02-01,-1837.50
2021-02-02,-1987.50
2021-02-03,-1275.00
2021-02-04,-2100.00
2021-02-05,-712.50
2021-02-08,-450.00
