date,pnl
2008-02-12,1395.00
2008-02-13,1860.00
2008-02-14,-465.00
2008-02-15,930.00
2008-02-19,-0.00
2008-02-20,1860.00
2008-02-21,-465.00
2008-02-22,1395.00
2008-02-25,2790.00
2008-02-26,-465.00
2008-02-27,0.00
2008-02-28,0.00
2008-02-29,-2325.00
2008-03-03,1860.00
2008-03-04,2790.00
2008-03-05,2790.00
2008-03-06,-2790.00
2008-03-07,1395.00
2008-03-10,-6045.00
