date,pnl
2015-12-17,-1757.50
2015-12-18,-3515.00
2015-12-21,185.00
2015-12-22,4255.00
2015-12-23,2220.00
2015-12-24,185.00
2015-12-28,370.00
2015-12-29,2405.00
2015-12-30,-925.00
2015-12-31,-2220.00
2016-01-04,-8695.00
2016-01-05,1850.00
2016-01-06,-3885.00
2016-01-07,-13320.00
2016-01-08,-6660.00
