date,pnl
2021-06-17,-630.00
2021-06-18,-5760.00
2021-06-21,4500.00
2021-06-22,1800.00
2021-06-23,1260.00
2021-06-24,1440.00
2021-06-25,900.00
2021-06-28,-1080.00
2021-06-29,-180.00
2021-06-30,-180.00
2021-07-01,1080.00
2021-07-02,-720.00
2021-07-06,-2520.00
2021-07-07,-1260.00
2021-07-08,-3420.00
2021-07-09,5760.00
2021-07-12,1080.00
2021-07-13,-2880.00
2021-07-14,-4320.00
