date,pnl
2021-01-11,1230.00
2021-01-12,4305.00
2021-01-13,-0.00
2021-01-14,1845.00
2021-01-15,-2460.00
2021-01-19,2460.00
2021-01-20,0.00
2021-01-21,-615.00
2021-01-22,-0.00
2021-01-25,3075.00
2021-01-26,-615.00
2021-01-27,-11685.00
2021-01-28,3690.00
2021-01-29,-9840.00
2021-02-01,12300.00
2021-02-02,6150.00
2021-02-03,615.00
2021-02-04,7380.00
2021-02-05,-3690.00
2021-02-08,4920.00
