,strategy,date,pnl
20627,CP,2013-06-25,359080
20628,CP,2013-06-26,359535
20629,CP,2013-06-27,361810
20630,CP,2013-06-28,360899
20631,CP,2013-07-01,361355
20632,CP,2013-07-02,361354
20633,CP,2013-07-03,360899
20634,CP,2013-07-05,359990
20635,CP,2013-07-08,360444
20636,CP,2013-07-09,357942
20637,CP,2013-07-10,358397
20638,CP,2013-09-04,357947
20639,CP,2013-09-05,357047
20640,CP,2013-09-06,357947
20641,CP,2013-09-09,360647
20642,CP,2013-09-10,358397
20643,CP,2013-09-11,356597
20644,CP,2013-09-12,359297
20645,CP,2013-09-13,359297
20646,CP,2013-09-16,357497
20647,CP,2013-09-17,359297
20648,CP,2013-09-18,358847
20649,CP,2013-09-19,357947
20650,CP,2013-09-20,357497
20651,CP,2013-09-23,356147
20652,CP,2013-09-24,357497
20653,CP,2013-09-25,359297
20654,CP,2013-09-26,358397
20655,CP,2013-09-27,357047
20656,CP,2013-09-30,357497
20657,CP,2013-10-01,356147
20658,CP,2013-10-02,357947
20659,CP,2013-10-03,357047
20660,CP,2013-10-04,357497
20661,CP,2013-10-07,359297
20662,CP,2013-10-08,357397
20663,CP,2013-10-09,358317
20664,CP,2013-10-10,363377
20665,CP,2013-10-11,364297
20666,CP,2013-10-14,360617
20667,CP,2013-10-15,363837
20668,CP,2013-10-16,364757
20669,CP,2013-10-17,367517
20670,CP,2013-10-18,368897
20671,CP,2013-10-21,366137
20672,CP,2013-10-22,367977
20673,CP,2013-10-23,367057
20674,CP,2013-10-24,367057
20675,CP,2013-10-25,367057
20676,CP,2013-10-28,366597
20677,CP,2013-10-29,367057
20678,CP,2013-10-30,368437
20679,CP,2013-10-31,369357
20680,CP,2013-11-01,372117
20681,CP,2013-11-04,370737
20682,CP,2013-11-05,371657
20683,CP,2013-11-06,374877
20684,CP,2013-11-07,379477
20685,CP,2013-11-08,373037
20686,CP,2013-11-11,373497
20687,CP,2013-11-12,374417
20688,CP,2014-02-04,372497
20689,CP,2014-02-05,369617
20690,CP,2014-02-06,376817
20691,CP,2014-02-07,378737
20692,CP,2014-02-10,380177
20693,CP,2014-02-11,378257
20694,CP,2014-02-12,378257
20695,CP,2014-02-13,377297
20696,CP,2014-02-14,377777
20697,CP,2014-02-18,374417
20698,CP,2014-02-19,378257
20699,CP,2014-02-20,372497
20700,CP,2014-02-21,376817
20701,CP,2014-02-24,372017
20702,CP,2014-02-25,375857
20703,CP,2014-02-26,372497
20704,CP,2014-02-27,373937
20705,CP,2014-02-28,375377
20706,CP,2014-03-03,377777
20707,CP,2014-03-04,368577
20708,CP,2014-03-05,372097
20709,CP,2014-03-06,368557
20710,CP,2014-03-07,369457
20711,CP,2014-03-10,371217
20712,CP,2014-03-11,373297
20713,CP,2014-03-12,373297
20714,CP,2014-03-13,376517
20715,CP,2014-03-14,375597
20716,CP,2014-03-17,374217
20717,CP,2014-03-18,375137
20718,CP,2014-03-19,375597
20719,CP,2014-03-20,374677
20720,CP,2014-03-21,376517
20721,CP,2014-03-24,379737
20722,CP,2014-03-25,378357
20723,CP,2014-03-26,382037
20724,CP,2014-03-27,379737
20725,CP,2014-03-28,382497
20726,CP,2014-03-31,384337
20727,CP,2014-04-01,382497
20728,CP,2014-04-02,382497
20729,CP,2014-04-03,385717
20730,CP,2014-04-04,384797
20731,CP,2014-04-07,384797
20732,CP,2014-04-08,387542
20733,CP,2014-04-09,388477
20734,CP,2014-04-10,382482
20735,CP,2014-04-11,377732
20736,CP,2014-04-14,379632
20737,CP,2014-04-15,379632
20738,CP,2014-04-16,382957
20739,CP,2014-04-17,386757
20740,CP,2014-04-21,389132
20741,CP,2014-04-22,390082
20742,CP,2014-04-23,389607
20743,CP,2014-04-24,388182
20744,CP,2014-04-25,387232
20745,CP,2014-04-28,388182
20746,CP,2014-04-29,386757
20747,CP,2014-04-30,393882
20748,CP,2014-05-01,390557
20749,CP,2014-05-02,395307
20750,CP,2014-05-05,392932
20751,CP,2014-05-06,392477
20752,CP,2014-05-07,397197
20753,CP,2014-05-08,393902
20754,CP,2014-05-09,397662
20755,CP,2014-05-12,402362
20756,CP,2014-05-13,401892
20757,CP,2014-05-14,400952
20758,CP,2014-05-15,401422
20759,CP,2014-05-16,400482
20760,CP,2014-05-19,402362
20761,CP,2014-05-20,401422
20762,CP,2014-05-21,403772
20763,CP,2014-05-22,406122
20764,CP,2014-05-23,404242
20765,CP,2014-05-27,402362
20766,CP,2014-05-28,402832
20767,CP,2014-05-29,404712
20768,CP,2014-05-30,403302
20769,CP,2014-06-02,405652
20770,CP,2014-06-03,406152
20771,CP,2014-06-04,406592
20772,CP,2014-06-05,407952
20773,CP,2014-06-06,406767
20774,CP,2014-06-09,401177
20775,CP,2014-06-10,403272
20776,CP,2014-06-11,403272
20777,CP,2014-06-12,401432
20778,CP,2014-06-13,400512
20779,CP,2014-06-16,402812
20780,CP,2014-06-17,401892
20781,CP,2014-06-18,406492
20782,CP,2014-06-19,404652
20783,CP,2014-06-20,402352
20784,CP,2014-06-23,402812
20785,CP,2014-06-24,405112
20786,CP,2014-06-25,402812
20787,CP,2014-06-26,404192
20788,CP,2014-06-27,403272
20789,CP,2014-06-30,403732
20790,CP,2014-07-01,401432
20791,CP,2014-07-02,401892
20792,CP,2014-07-03,400512
20793,CP,2014-07-07,403962
20794,CP,2014-07-08,407412
20795,CP,2014-07-09,410142
20796,CP,2014-07-10,406047
20797,CP,2014-07-11,407412
20798,CP,2014-07-14,407412
20799,CP,2014-07-15,407867
20800,CP,2014-07-16,407412
20801,CP,2014-07-17,403772
20802,CP,2014-07-18,411052
20803,CP,2014-07-21,408777
20804,CP,2014-07-22,410142
20805,CP,2014-07-23,412417
20806,CP,2014-07-24,415602
20807,CP,2014-07-25,411507
20808,CP,2014-07-28,414692
20809,CP,2014-07-29,411962
20810,CP,2014-07-30,418332
20811,CP,2014-07-31,413327
20812,CP,2014-08-05,415287
20813,CP,2014-08-06,417737
20814,CP,2014-08-07,416757
20815,CP,2014-08-08,416757
20816,CP,2014-08-11,417737
20817,CP,2014-08-12,419207
20818,CP,2014-08-13,420677
20819,CP,2014-08-14,424107
20820,CP,2014-08-15,421167
20821,CP,2014-08-18,421167
20822,CP,2014-08-19,421167
20823,CP,2014-08-20,420187
20824,CP,2014-08-21,422147
20825,CP,2014-08-22,422147
20826,CP,2014-08-25,421657
20827,CP,2014-08-26,419697
20828,CP,2014-08-27,419697
20829,CP,2014-08-28,422637
20830,CP,2014-08-29,421657
20831,CP,2014-09-02,420677
20832,CP,2014-09-03,423127
20833,CP,2014-09-04,422147
20834,CP,2014-09-05,421657
20835,CP,2014-09-08,422392
20836,CP,2014-09-09,423327
20837,CP,2014-09-10,424677
20838,CP,2014-09-11,423327
20839,CP,2014-09-12,424227
20840,CP,2014-09-15,425577
20841,CP,2014-09-16,425127
20842,CP,2014-09-17,428727
20843,CP,2014-09-18,425127
20844,CP,2014-09-19,427827
20845,CP,2014-09-22,428277
20846,CP,2014-10-07,417582
20847,CP,2014-10-08,425952
20848,CP,2014-10-09,422232
20849,CP,2014-10-10,420837
20850,CP,2014-11-04,420367
20851,CP,2014-11-05,422247
20852,CP,2014-11-06,421777
20853,CP,2014-11-07,423657
20854,CP,2014-11-10,426007
20855,CP,2014-11-11,426477
20856,CP,2014-11-12,423187
20857,CP,2014-11-13,427887
20858,CP,2014-11-14,428357
20859,CP,2014-11-17,427887
20860,CP,2014-11-18,427417
20861,CP,2014-11-19,429297
20862,CP,2014-11-20,429297
20863,CP,2014-11-21,429297
20864,CP,2014-11-24,428827
20865,CP,2014-11-25,431177
20866,CP,2014-11-26,428827
20867,CP,2014-11-28,429767
20868,CP,2014-12-01,431647
20869,CP,2014-12-02,432587
20870,CP,2014-12-03,430237
20871,CP,2014-12-04,433527
20872,CP,2014-12-05,432117
20873,CP,2014-12-08,433997
20874,CP,2014-12-09,431177
20875,CP,2014-12-10,431192
20876,CP,2014-12-11,424642
20877,CP,2014-12-12,427932
20878,CP,2014-12-15,426042
20879,CP,2014-12-16,429347
20880,CP,2014-12-17,432142
20881,CP,2014-12-18,430717
20882,CP,2014-12-19,426497
20883,CP,2014-12-22,427672
20884,CP,2014-12-23,429997
20885,CP,2014-12-24,430927
20886,CP,2014-12-26,430927
20887,CP,2014-12-29,430462
20888,CP,2014-12-30,429532
20889,CP,2014-12-31,428137
20890,CP,2015-01-02,429997
20891,CP,2015-01-05,430927
20892,CP,2015-01-06,429922
20893,CP,2015-01-07,434647
20894,CP,2015-01-08,435652
20895,CP,2015-01-09,434747
20896,CP,2015-01-12,434722
20897,CP,2015-01-13,430877
20898,CP,2015-01-14,432687
20899,CP,2015-01-15,434547
20900,CP,2015-01-16,441672
20901,CP,2015-01-20,441332
20902,CP,2015-01-21,447037
20903,CP,2015-01-22,448457
20904,CP,2015-01-23,448457
20905,CP,2015-01-26,449437
20906,CP,2015-01-27,447967
20907,CP,2015-01-28,448947
20908,CP,2015-01-29,451887
20909,CP,2015-01-30,442577
20910,CP,2015-02-02,448457
20911,CP,2015-02-03,451887
20912,CP,2015-02-04,452377
20913,CP,2015-02-05,450907
20914,CP,2015-02-06,451397
20915,CP,2015-02-09,454827
20916,CP,2015-02-10,455807
20917,CP,2015-02-11,455317
20918,CP,2015-02-12,457767
20919,CP,2015-02-13,457767
20920,CP,2015-02-17,458257
20921,CP,2015-02-18,460217
20922,CP,2015-02-19,457767
20923,CP,2015-02-20,459727
20924,CP,2015-02-23,459727
20925,CP,2015-02-24,460217
20926,CP,2015-02-25,461197
20927,CP,2015-02-26,458257
20928,CP,2015-02-27,460217
20929,CP,2015-03-02,460217
20930,CP,2015-03-03,462177
20931,CP,2015-03-04,462637
20932,CP,2015-03-05,461902
20933,CP,2015-03-06,467447
20934,CP,2015-03-09,463677
20935,CP,2015-03-10,459537
20936,CP,2015-03-11,464137
20937,CP,2015-03-12,464597
20938,CP,2015-03-13,462757
20939,CP,2015-03-16,463677
20940,CP,2015-03-17,464137
20941,CP,2015-03-18,464137
20942,CP,2015-03-19,466897
20943,CP,2015-03-20,463217
20944,CP,2015-03-23,466437
20945,CP,2015-03-24,466437
20946,CP,2015-03-25,467817
20947,CP,2015-03-26,468277
20948,CP,2015-03-27,470117
20949,CP,2015-03-30,468277
20950,CP,2015-03-31,467357
20951,CP,2015-04-01,467817
20952,CP,2015-04-02,466897
20953,CP,2015-04-06,467817
20954,CP,2015-04-07,471097
20955,CP,2015-04-08,472032
20956,CP,2015-04-09,473932
20957,CP,2015-04-10,474407
20958,CP,2015-04-13,473932
20959,CP,2015-04-14,477257
20960,CP,2015-04-15,475832
20961,CP,2015-04-16,474407
20962,CP,2015-04-17,475357
20963,CP,2015-04-20,475832
20964,CP,2015-04-21,477257
20965,CP,2015-04-22,475832
20966,CP,2015-04-23,477732
20967,CP,2015-04-24,478207
20968,CP,2015-04-27,482957
20969,CP,2015-04-28,480107
20970,CP,2015-04-29,477732
20971,CP,2015-04-30,478682
20972,CP,2015-05-05,476357
20973,CP,2015-05-06,475427
20974,CP,2015-05-07,476357
20975,CP,2015-05-08,480077
20976,CP,2015-05-11,480077
20977,CP,2015-05-12,480077
20978,CP,2015-05-13,481937
20979,CP,2015-05-14,481007
20980,CP,2015-05-15,481007
20981,CP,2015-05-18,481472
20982,CP,2015-05-19,483332
20983,CP,2015-05-20,482867
20984,CP,2015-05-21,483797
20985,CP,2015-05-22,483797
20986,CP,2015-05-26,485657
20987,CP,2015-05-27,485192
20988,CP,2015-05-28,485192
20989,CP,2015-05-29,485657
20990,CP,2015-06-01,483332
20991,CP,2015-06-02,485657
20992,CP,2015-06-03,481937
20993,CP,2015-06-04,484262
20994,CP,2015-06-05,484727
20995,CP,2015-06-08,484727
20996,CP,2015-06-09,487527
20997,CP,2015-06-10,484287
20998,CP,2015-06-11,484287
20999,CP,2015-06-12,484757
21000,CP,2015-06-15,484287
21001,CP,2015-06-16,480997
21002,CP,2015-06-17,481937
21003,CP,2015-06-18,482877
21004,CP,2015-06-19,485227
21005,CP,2015-06-22,486167
21006,CP,2015-06-23,486637
21007,CP,2015-06-24,485697
21008,CP,2015-06-25,485697
