date,pnl
2011-03-15,-7360.00
2011-03-16,4600.00
2011-03-17,1840.00
2011-03-18,-1380.00
2011-03-21,5980.00
2011-03-22,920.00
2011-03-23,-1380.00
2011-03-24,460.00
2011-03-25,460.00
2011-03-28,-460.00
2011-03-29,0.00
2011-03-30,-0.00
2011-03-31,-0.00
2011-04-01,0.00
2011-04-04,2300.00
2011-04-05,-1610.00
2011-04-06,690.00
2011-04-07,-230.00
2011-04-08,2760.00
2011-04-11,2070.00
2011-04-12,3680.00
2011-04-13,690.00
2011-04-14,-460.00
2011-04-15,-2760.00
