date,pnl
2014-04-15,-950.00
2014-04-16,4750.00
2014-04-17,-1900.00
2014-04-21,2850.00
2014-04-22,475.00
2014-04-23,-1425.00
2014-04-24,2375.00
2014-04-25,-1900.00
2014-04-28,1900.00
2014-04-29,0.00
2014-04-30,950.00
2014-05-01,1425.00
2014-05-02,-475.00
2014-05-05,2375.00
2014-05-06,475.00
2014-05-07,-475.00
2014-05-08,475.00
2014-05-09,950.00
2014-05-12,3325.00
2014-05-13,5225.00
