,strategy,date,pnl
9877,C37_P10,2012-09-24,435637.50
9878,C37_P10,2012-09-25,441307.50
9879,C37_P10,2012-10-16,440272.50
9880,C37_P10,2012-10-17,440272.50
9881,C37_P10,2012-10-18,441307.50
9882,C37_P10,2012-10-19,444412.50
9883,C37_P10,2012-10-22,447172.50
9884,C37_P10,2012-10-23,446137.50
9885,C37_P10,2012-10-24,447172.50
9886,C37_P10,2012-10-25,447172.50
9887,C37_P10,2012-10-26,450277.50
9888,C37_P10,2012-10-31,452002.50
9889,C37_P10,2012-11-13,452902.50
9890,C37_P10,2012-11-14,452602.50
9891,C37_P10,2012-11-15,453802.50
9892,C37_P10,2012-11-16,462502.50
9893,C37_P10,2012-12-11,462202.50
9894,C37_P10,2012-12-12,462802.50
9895,C37_P10,2012-12-13,463402.50
9896,C37_P10,2012-12-14,464902.50
9897,C37_P10,2012-12-17,460702.50
9898,C37_P10,2012-12-18,458302.50
9899,C37_P10,2012-12-19,455302.50
9900,C37_P10,2012-12-20,455002.50
9901,C37_P10,2012-12-21,456202.50
9902,C37_P10,2012-12-24,460102.50
9903,C37_P10,2012-12-26,461002.50
9904,C37_P10,2012-12-27,460402.50
9905,C37_P10,2012-12-28,459802.50
9906,C37_P10,2012-12-31,458602.50
9907,C37_P10,2013-01-02,446452.50
9908,C37_P10,2013-01-08,445152.50
9909,C37_P10,2013-01-09,446192.50
9910,C37_P10,2013-01-10,444892.50
9911,C37_P10,2013-01-11,444112.50
9912,C37_P10,2013-01-14,445412.50
9913,C37_P10,2013-01-15,444892.50
9914,C37_P10,2013-01-16,446452.50
9915,C37_P10,2013-01-17,444372.50
9916,C37_P10,2013-01-18,448532.50
9917,C37_P10,2013-01-22,447102.50
9918,C37_P10,2013-02-12,446542.50
9919,C37_P10,2013-02-13,446542.50
9920,C37_P10,2013-02-14,446822.50
9921,C37_P10,2013-02-15,447102.50
9922,C37_P10,2013-02-19,447942.50
9923,C37_P10,2013-02-20,447382.50
9924,C37_P10,2013-02-21,448502.50
9925,C37_P10,2013-02-22,448782.50
9926,C37_P10,2013-02-25,445422.50
9927,C37_P10,2013-02-26,445422.50
9928,C37_P10,2013-02-27,450182.50
9929,C37_P10,2013-02-28,449622.50
9930,C37_P10,2013-03-01,447942.50
9931,C37_P10,2013-03-04,451862.50
9932,C37_P10,2013-03-05,450182.50
9933,C37_P10,2013-03-06,451302.50
9934,C37_P10,2013-03-07,450182.50
9935,C37_P10,2013-03-08,447802.50
9936,C37_P10,2013-03-12,447482.50
9937,C37_P10,2013-03-13,446522.50
9938,C37_P10,2013-03-14,445562.50
9939,C37_P10,2013-03-15,443322.50
9940,C37_P10,2013-03-18,444282.50
9941,C37_P10,2013-03-19,443642.50
9942,C37_P10,2013-03-20,443002.50
9943,C37_P10,2013-03-21,446522.50
9944,C37_P10,2013-03-22,443962.50
9945,C37_P10,2013-03-25,445242.50
9946,C37_P10,2013-03-26,445562.50
9947,C37_P10,2013-03-27,444602.50
9948,C37_P10,2013-03-28,444602.50
9949,C37_P10,2013-04-01,452602.50
9950,C37_P10,2013-04-02,455802.50
9951,C37_P10,2013-04-03,460922.50
9952,C37_P10,2013-04-16,456197.50
9953,C37_P10,2013-04-17,459347.50
9954,C37_P10,2013-04-18,460292.50
9955,C37_P10,2013-04-19,457142.50
9956,C37_P10,2013-04-22,458717.50
9957,C37_P10,2013-04-23,454937.50
9958,C37_P10,2013-04-24,452732.50
9959,C37_P10,2013-04-25,450527.50
9960,C37_P10,2013-05-14,447777.50
9961,C37_P10,2013-05-15,446777.50
9962,C37_P10,2013-05-16,448277.50
9963,C37_P10,2013-05-17,448527.50
9964,C37_P10,2013-05-20,448277.50
9965,C37_P10,2013-05-21,447527.50
9966,C37_P10,2013-05-22,451027.50
9967,C37_P10,2013-05-23,449777.50
9968,C37_P10,2013-05-24,450777.50
9969,C37_P10,2013-05-28,447777.50
9970,C37_P10,2013-05-29,450527.50
9971,C37_P10,2013-05-30,449277.50
9972,C37_P10,2013-05-31,449527.50
9973,C37_P10,2013-06-03,449527.50
9974,C37_P10,2013-06-04,449527.50
9975,C37_P10,2013-06-05,453027.50
9976,C37_P10,2013-06-06,451777.50
9977,C37_P10,2013-06-07,452527.50
9978,C37_P10,2013-06-10,452277.50
9979,C37_P10,2013-06-11,452237.50
9980,C37_P10,2013-06-12,451947.50
9981,C37_P10,2013-06-13,452887.50
9982,C37_P10,2013-06-14,454742.50
9983,C37_P10,2013-06-17,457322.50
9984,C37_P10,2013-06-18,452657.50
9985,C37_P10,2013-06-19,457172.50
9986,C37_P10,2013-06-20,452872.50
9987,C37_P10,2013-07-16,454147.50
9988,C37_P10,2013-07-17,454657.50
9989,C37_P10,2013-07-18,454912.50
9990,C37_P10,2013-07-19,455422.50
9991,C37_P10,2013-07-22,456187.50
9992,C37_P10,2013-07-23,456697.50
9993,C37_P10,2013-07-24,458482.50
9994,C37_P10,2013-07-25,457207.50
