,strategy,date,pnl
5958,PX_L400,2021-10-05,168267.50
5959,PX_L400,2021-10-06,167367.50
5960,PX_L400,2021-10-07,169887.50
5961,PX_L400,2021-10-08,170067.50
5962,PX_L400,2021-10-11,170247.50
5963,PX_L400,2021-10-12,170427.50
5964,PX_L400,2021-10-13,171327.50
5965,PX_L400,2021-10-14,175557.50
5966,PX_L400,2021-10-15,175917.50
5967,PX_L400,2021-10-18,175917.50
5968,PX_L400,2021-10-19,176817.50
5969,PX_L400,2021-10-20,177537.50
5970,PX_L400,2021-10-21,177717.50
5971,PX_L400,2021-10-22,177537.50
5972,PX_L400,2021-10-25,178617.50
5973,PX_L400,2021-10-26,178257.50
5974,PX_L400,2021-10-27,176997.50
5975,PX_L400,2021-10-28,178257.50
5976,PX_L400,2021-10-29,178437.50
5977,PX_L400,2021-11-01,179697.50
5978,PX_L400,2021-11-02,179877.50
5979,PX_L400,2021-11-03,180777.50
5980,PX_L400,2021-11-04,180777.50
5981,PX_L400,2021-11-05,181047.50
5982,PX_L400,2021-11-08,181137.50
5983,PX_L400,2021-11-09,180867.50
5984,PX_L400,2021-11-10,180237.50
5985,PX_L400,2021-11-11,180867.50
5986,PX_LX,2018-01-11,105752.50
5987,PX_LX,2018-01-12,107507.50
5988,PX_LX,2018-01-16,104777.50
5989,PX_LX,2018-01-17,106532.50
5990,PX_LX,2018-01-18,104192.50
5991,PX_LX,2018-01-19,107702.50
5992,PX_LX,2018-01-22,108677.50
5993,PX_LX,2018-01-23,109847.50
5994,PX_LX,2018-01-24,108092.50
5995,PX_LX,2018-01-25,107702.50
5996,PX_LX,2018-01-26,109262.50
5997,PX_LX,2018-01-29,107117.50
5998,PX_LX,2018-01-30,104582.50
5999,PX_LX,2018-01-31,104192.50
6000,PX_LX,2018-02-01,103802.50
6001,PX_LX,2018-02-02,95612.50
6002,PX_LX,2018-02-05,77087.50
6003,PX_LX,2018-02-06,77672.50
6004,PX_LX,2018-02-07,82937.50
6005,PX_LX,2018-02-08,67727.50
6006,PX_LX,2018-02-15,67637.50
6007,PX_LX,2018-02-16,69077.50
6008,PX_LX,2018-02-20,67277.50
6009,PX_LX,2018-02-21,68717.50
6010,PX_LX,2018-02-22,68177.50
6011,PX_LX,2018-02-23,71057.50
6012,PX_LX,2018-02-26,72317.50
6013,PX_LX,2018-02-27,69797.50
6014,PX_LX,2018-02-28,67637.50
6015,PX_LX,2018-03-01,64937.50
6016,PX_LX,2018-03-02,69797.50
6017,PX_LX,2018-03-05,71597.50
6018,PX_LX,2018-03-06,72497.50
6019,PX_LX,2018-03-07,73217.50
6020,PX_LX,2018-03-08,72857.50
6021,PX_LX,2018-03-09,75017.50
6022,PX_LX,2018-03-12,75197.50
6023,PX_LX,2018-03-13,74927.50
6024,PX_LX,2018-03-14,74657.50
6025,PX_LX,2018-03-15,74027.50
6026,PX_LX,2018-03-16,76547.50
6027,PX_LX,2018-03-19,74207.50
6028,PX_LX,2018-03-20,74927.50
6029,PX_LX,2018-03-21,76367.50
6030,PX_LX,2018-03-22,70427.50
6031,PX_LX,2018-03-23,63947.50
6032,PX_LX,2018-03-26,70067.50
6033,PX_LX,2018-03-27,62507.50
6034,PX_LX,2018-03-28,63047.50
6035,PX_LX,2018-03-29,68447.50
6036,PX_LX,2018-04-02,56747.50
6037,PX_LX,2018-04-03,64127.50
6038,PX_LX,2018-04-04,68987.50
6039,PX_LX,2018-04-05,72227.50
6040,PX_LX,2018-04-06,65747.50
6041,PX_LX,2018-04-09,67727.50
6042,PX_LX,2018-04-10,73307.50
6043,PX_LX,2018-04-11,73847.50
6044,PX_LX,2018-04-12,78977.50
6045,PX_LX,2018-04-13,78977.50
