date,pnl
2019-11-14,92.50
2019-11-15,1295.00
2019-11-18,-185.00
2019-11-19,1295.00
2019-11-20,-1110.00
2019-11-21,-1110.00
2019-11-22,1295.00
2019-11-25,3885.00
2019-11-26,555.00
2019-11-27,1110.00
2019-11-29,-1110.00
2019-12-02,-1850.00
2019-12-03,-1850.00
2019-12-04,2035.00
2019-12-05,740.00
2019-12-06,2497.50
2019-12-09,-277.50
2019-12-10,-555.00
2019-12-11,555.00
2019-12-12,1665.00
2019-12-13,185.00
2019-12-16,1110.00
