date,pnl
2015-05-11,-285.00
2015-05-12,285.00
2015-05-13,2565.00
2015-05-14,-2850.00
2015-05-15,570.00
2015-05-18,-5700.00
2015-05-19,2565.00
2015-05-20,-1710.00
2015-05-21,1710.00
2015-05-22,3420.00
2015-05-26,6270.00
2015-05-27,-4560.00
2015-05-28,-1710.00
2015-05-29,3135.00
2015-06-01,-1710.00
2015-06-02,-570.00
2015-06-03,-6840.00
2015-06-04,6555.00
2015-06-05,-1710.00
2015-06-08,1140.00
2015-06-09,5130.00
2015-06-10,-11400.00
2015-06-11,1995.00
2015-06-12,427.50
2015-06-15,1995.00
2015-06-16,-3420.00
