date,pnl
2012-01-10,1320.00
2012-01-11,1650.00
2012-01-12,330.00
2012-01-13,-825.00
2012-01-17,-330.00
2012-01-18,1650.00
2012-01-19,1980.00
2012-01-20,825.00
2012-01-23,1485.00
2012-01-24,495.00
2012-01-25,165.00
2012-01-26,0.00
2012-01-27,0.00
2012-01-30,330.00
2012-01-31,660.00
2012-02-01,-907.50
2012-02-02,-165.00
2012-02-03,-1815.00
2012-02-06,577.50
2012-02-07,82.50
2012-02-08,495.00
2012-02-09,165.00
2012-02-10,1237.50
2012-02-13,-1402.50
2012-02-14,1650.00
2012-02-15,-165.00
2012-02-16,-1320.00
2012-02-17,412.50
2012-02-21,1237.50
