date,pnl
2008-07-15,220.00
2008-07-16,2420.00
2008-07-17,440.00
2008-07-18,-1100.00
2008-07-21,440.00
2008-07-22,550.00
2008-07-23,-660.00
2008-07-24,990.00
2008-07-25,220.00
2008-07-28,2420.00
2008-07-29,-770.00
2008-07-30,-660.00
2008-07-31,1320.00
2008-08-01,-440.00
2008-08-04,2530.00
2008-08-05,-2750.00
2008-08-06,-330.00
2008-08-07,2750.00
2008-08-08,-4730.00
2008-08-11,-3410.00
2008-08-12,1870.00
2008-08-13,-1320.00
2008-08-14,-1320.00
2008-08-15,-220.00
2008-08-18,3410.00
2008-08-19,3300.00
2008-08-20,-880.00
2008-08-21,-220.00
2008-08-22,-3080.00
2008-08-25,7150.00
2008-08-26,-1430.00
2008-08-27,-4510.00
2008-08-28,-5610.00
2008-08-29,1650.00
2008-09-02,1760.00
2008-09-03,-3190.00
2008-09-04,8250.00
2008-09-05,-880.00
2008-09-08,-6380.00
