date,pnl
2014-10-14,-1225.00
2014-10-15,350.00
2014-10-16,0.00
2014-10-17,700.00
2014-10-20,1050.00
2014-10-21,175.00
2014-10-22,0.00
2014-10-23,-350.00
2014-10-24,-350.00
2014-10-27,875.00
2014-10-28,-3412.50
2014-10-29,-787.50
2014-10-30,175.00
2014-10-31,-1750.00
2014-11-03,787.50
2014-11-04,175.00
2014-11-05,-612.50
2014-11-06,-437.50
2014-11-07,-350.00
2014-11-10,-1487.50
2014-11-11,-350.00
2014-11-12,700.00
2014-11-13,-700.00
2014-11-14,350.00
2014-11-17,612.50
2014-11-18,-1050.00
2014-11-19,3325.00
2014-11-20,-3062.50
2014-11-21,-787.50
2014-11-24,-1400.00
2014-11-25,-350.00
2014-11-26,-350.00
2014-11-28,1925.00
2014-12-01,1312.50
2014-12-02,-1575.00
2014-12-03,-1575.00
2014-12-04,437.50
2014-12-05,-875.00
2014-12-08,787.50
