date,pnl
2011-10-11,0.00
2011-10-12,760.00
2011-10-13,1330.00
2011-10-14,-380.00
2011-10-17,950.00
2011-10-18,-1710.00
2011-10-19,380.00
2011-10-20,1140.00
2011-10-21,-380.00
2011-10-24,-3040.00
2011-10-25,2280.00
2011-10-26,-1710.00
2011-10-27,-4940.00
2011-10-28,665.00
2011-10-31,3705.00
2011-11-01,1900.00
2011-11-02,-1520.00
2011-11-03,-3230.00
2011-11-04,1710.00
2011-11-07,1330.00
2011-11-08,-475.00
2011-11-09,4275.00
2011-11-10,760.00
2011-11-11,-3800.00
2011-11-14,4560.00
2011-11-15,-2565.00
2011-11-16,4940.00
2011-11-17,2375.00
2011-11-18,3610.00
