date,pnl
2016-05-09,-195.00
2016-05-10,195.00
2016-05-11,975.00
2016-05-12,1365.00
2016-05-13,780.00
2016-05-16,975.00
2016-05-17,780.00
2016-05-18,-585.00
2016-05-19,585.00
2016-05-20,585.00
2016-05-23,390.00
2016-05-24,-2340.00
2016-05-25,-195.00
2016-05-26,-390.00
2016-05-27,-1560.00
2016-05-31,-1365.00
2016-06-01,-2047.50
2016-06-02,-975.00
2016-06-03,975.00
2016-06-06,-4582.50
2016-06-07,195.00
2016-06-08,-3217.50
2016-06-09,2925.00
2016-06-10,4485.00
2016-06-13,2632.50
2016-06-14,1755.00
2016-06-15,-585.00
2016-06-16,1462.50
2016-06-17,487.50
2016-06-20,-3900.00
2016-06-21,1365.00
2016-06-22,877.50
2016-06-23,-8677.50
2016-06-24,15600.00
2016-06-27,22425.00
