date,pnl
2020-07-13,-760.00
2020-07-14,760.00
2020-07-15,-3705.00
2020-07-16,2375.00
2020-07-17,1140.00
2020-07-20,3135.00
2020-07-21,-1615.00
2020-07-22,1045.00
2020-07-23,-760.00
2020-07-24,2945.00
2020-07-27,570.00
2020-07-28,1045.00
2020-07-29,-1425.00
2020-07-30,-285.00
2020-07-31,1140.00
2020-08-03,-1995.00
2020-08-04,-665.00
2020-08-05,-2660.00
2020-08-06,-190.00
2020-08-07,-3610.00
2020-08-10,-1615.00
2020-08-11,95.00
2020-08-12,-285.00
2020-08-13,0.00
2020-08-14,380.00
2020-08-17,-2042.50
2020-08-18,2185.00
2020-08-19,-712.50
2020-08-20,950.00
2020-08-21,3277.50
2020-08-24,-3705.00
2020-08-25,-1045.00
2020-08-26,2470.00
2020-08-27,-2042.50
2020-08-28,-2707.50
2020-08-31,2090.00
2020-09-01,-1995.00
2020-09-02,-2137.50
2020-09-03,11210.00
2020-09-04,475.00
2020-09-08,7315.00
