date,pnl
2019-10-14,2325.00
2019-10-15,1395.00
2019-10-16,155.00
2019-10-17,-310.00
2019-10-18,620.00
2019-10-21,155.00
2019-10-22,465.00
2019-10-23,620.00
2019-10-24,620.00
2019-10-25,0.00
2019-10-28,-1860.00
2019-10-29,-155.00
2019-10-30,1085.00
2019-10-31,2015.00
2019-11-01,-3565.00
2019-11-04,-1085.00
2019-11-05,-542.50
2019-11-06,1317.50
2019-11-07,-0.00
2019-11-08,-1007.50
2019-11-11,1085.00
2019-11-12,-232.50
2019-11-13,852.50
2019-11-14,-155.00
2019-11-15,-1240.00
2019-11-18,620.00
2019-11-19,-1782.50
2019-11-20,1162.50
2019-11-21,1782.50
2019-11-22,-1162.50
2019-11-25,-5580.00
2019-11-26,-232.50
2019-11-27,-1162.50
2019-11-29,1395.00
2019-12-02,2480.00
2019-12-03,1860.00
2019-12-04,-3100.00
2019-12-05,-620.00
2019-12-06,-2790.00
2019-12-09,-0.00
