date,pnl
2018-05-14,-620.00
2018-05-15,1085.00
2018-05-16,620.00
2018-05-17,-0.00
2018-05-18,-930.00
2018-05-21,1550.00
2018-05-22,465.00
2018-05-23,-155.00
2018-05-24,155.00
2018-05-25,0.00
2018-05-29,-2015.00
2018-05-30,-155.00
2018-05-31,620.00
2018-06-01,155.00
2018-06-04,155.00
2018-06-05,-775.00
2018-06-06,-1550.00
2018-06-07,-310.00
2018-06-08,310.00
2018-06-11,-465.00
2018-06-12,0.00
2018-06-13,155.00
2018-06-14,-697.50
2018-06-15,-387.50
2018-06-18,0.00
2018-06-19,-387.50
2018-06-20,-775.00
2018-06-21,1860.00
2018-06-22,155.00
2018-06-25,1317.50
2018-06-26,155.00
2018-06-27,2170.00
2018-06-28,1240.00
2018-06-29,2635.00
2018-07-02,-1085.00
2018-07-03,-1860.00
2018-07-05,-2557.50
2018-07-06,-2790.00
2018-07-09,-1472.50
