date,pnl
2020-01-13,170.00
2020-01-14,170.00
2020-01-15,0.00
2020-01-16,-3060.00
2020-01-17,850.00
2020-01-21,2210.00
2020-01-22,-0.00
2020-01-23,-340.00
2020-01-24,510.00
2020-01-27,-1870.00
2020-01-28,1700.00
2020-01-29,510.00
2020-01-30,1870.00
2020-01-31,-5100.00
2020-02-03,5100.00
2020-02-04,1360.00
2020-02-05,-1870.00
2020-02-06,1360.00
2020-02-07,2380.00
2020-02-10,-340.00
2020-02-11,-1020.00
2020-02-12,0.00
2020-02-13,-1360.00
2020-02-14,1700.00
2020-02-18,1360.00
2020-02-19,-2550.00
2020-02-20,-1530.00
2020-02-21,1700.00
2020-02-24,1530.00
2020-02-25,-10540.00
