date,pnl
2018-07-16,-455.00
2018-07-17,910.00
2018-07-18,1820.00
2018-07-19,-910.00
2018-07-20,0.00
2018-07-23,2275.00
2018-07-24,-0.00
2018-07-25,1820.00
2018-07-26,-1365.00
2018-07-27,910.00
2018-07-30,-455.00
2018-07-31,1365.00
2018-08-01,2730.00
2018-08-02,-455.00
2018-08-03,2730.00
2018-08-06,1365.00
2018-08-07,1365.00
2018-08-08,1365.00
2018-08-09,-455.00
2018-08-10,1365.00
2018-08-13,1365.00
2018-08-14,-3185.00
2018-08-15,3640.00
2018-08-16,-3185.00
2018-08-17,455.00
