date,pnl
2016-11-14,-1160.00
2016-11-15,1160.00
2016-11-16,-145.00
2016-11-17,-1160.00
2016-11-18,870.00
2016-11-21,1160.00
2016-11-22,-1595.00
2016-11-23,-580.00
2016-11-25,0.00
2016-11-28,1305.00
2016-11-29,580.00
2016-11-30,435.00
2016-12-01,1305.00
2016-12-02,145.00
2016-12-05,-1015.00
2016-12-06,-2030.00
2016-12-07,-1450.00
2016-12-08,-942.50
2016-12-09,-652.50
2016-12-12,1450.00
2016-12-13,-290.00
2016-12-14,1885.00
2016-12-15,-1015.00
2016-12-16,1305.00
2016-12-19,-1667.50
2016-12-20,-2175.00
2016-12-21,435.00
2016-12-22,2900.00
2016-12-23,-1595.00
2016-12-27,-1740.00
2016-12-28,3625.00
2016-12-29,-362.50
2016-12-30,362.50
2017-01-03,-2030.00
2017-01-04,-4132.50
2017-01-05,1522.50
2017-01-06,-942.50
2017-01-09,1015.00
