date,pnl
2010-12-14,-2700.00
2010-12-15,3825.00
2010-12-16,0.00
2010-12-17,2700.00
2010-12-20,1125.00
2010-12-21,-1350.00
2010-12-22,-1575.00
2010-12-23,-1575.00
2010-12-27,1575.00
2010-12-28,-1125.00
2010-12-29,0.00
2010-12-30,1125.00
2010-12-31,-225.00
2011-01-03,1125.00
2011-01-04,450.00
2011-01-05,225.00
2011-01-06,225.00
2011-01-07,1350.00
2011-01-10,0.00
2011-01-11,450.00
2011-01-12,337.50
2011-01-13,1237.50
2011-01-14,-675.00
2011-01-18,675.00
2011-01-19,4500.00
2011-01-20,2700.00
2011-01-21,3600.00
2011-01-24,225.00
2011-01-25,2700.00
2011-01-26,-4387.50
2011-01-27,-2812.50
2011-01-28,8100.00
2011-01-31,-112.50
2011-02-01,-9225.00
2011-02-02,2700.00
2011-02-03,1125.00
2011-02-04,-337.50
2011-02-07,-7537.50
