date,pnl
2015-09-14,-555.00
2015-09-15,370.00
2015-09-16,740.00
2015-09-17,2220.00
2015-09-18,-185.00
2015-09-21,5180.00
2015-09-22,1665.00
2015-09-23,2035.00
2015-09-24,-1665.00
2015-09-25,2775.00
2015-09-28,740.00
2015-09-29,-4070.00
2015-09-30,8140.00
2015-10-01,-3145.00
2015-10-02,6475.00
2015-10-05,185.00
2015-10-06,1850.00
2015-10-07,-2960.00
2015-10-08,-2220.00
2015-10-09,925.00
2015-10-12,4440.00
2015-10-13,3885.00
2015-10-14,5365.00
2015-10-15,-3515.00
2015-10-16,-1295.00
2015-10-19,2312.50
2015-10-20,1202.50
2015-10-21,8140.00
2015-10-22,-555.00
2015-10-23,-4995.00
2015-10-26,6752.50
2015-10-27,12672.50
