date,pnl
2013-06-11,-1290.00
2013-06-12,-1290.00
2013-06-13,3440.00
2013-06-14,-645.00
2013-06-17,2580.00
2013-06-18,-1290.00
2013-06-19,4515.00
2013-06-20,-4300.00
2013-06-21,-1720.00
2013-06-24,3010.00
2013-06-25,2580.00
2013-06-26,645.00
2013-06-27,3440.00
2013-06-28,215.00
2013-07-01,1935.00
2013-07-02,-1290.00
2013-07-03,-860.00
2013-07-05,645.00
2013-07-08,-0.00
2013-07-09,-1720.00
2013-07-10,-107.50
2013-07-11,-3117.50
2013-07-12,-1075.00
2013-07-15,-1827.50
2013-07-16,2472.50
2013-07-17,-2150.00
2013-07-18,-3332.50
2013-07-19,-967.50
2013-07-22,-967.50
2013-07-23,107.50
2013-07-24,3547.50
2013-07-25,-4407.50
2013-07-26,1397.50
2013-07-29,3547.50
2013-07-30,-860.00
2013-07-31,-3332.50
2013-08-01,-4945.00
2013-08-02,-752.50
2013-08-05,-1290.00
