date,pnl
2011-06-14,-3575.00
2011-06-15,1625.00
2011-06-16,-5525.00
2011-06-17,1950.00
2011-06-20,1300.00
2011-06-21,-3575.00
2011-06-22,650.00
2011-06-23,-650.00
2011-06-24,975.00
2011-06-27,-1300.00
2011-06-28,-3900.00
2011-06-29,650.00
2011-06-30,-2275.00
2011-07-01,162.50
2011-07-05,-812.50
2011-07-06,-650.00
2011-07-07,-4875.00
2011-07-08,2275.00
2011-07-11,5525.00
2011-07-12,812.50
2011-07-13,0.00
2011-07-14,3900.00
2011-07-15,-2600.00
2011-07-18,6500.00
2011-07-19,-6987.50
2011-07-20,-325.00
2011-07-21,-1787.50
2011-07-22,-1300.00
2011-07-25,4225.00
2011-07-26,5687.50
2011-07-27,9750.00
2011-07-28,1625.00
2011-07-29,0.00
2011-08-01,5687.50
2011-08-02,17387.50
2011-08-03,5850.00
2011-08-04,-12675.00
2011-08-05,-9425.00
2011-08-08,-76700.00
