date,pnl
2018-03-12,4200.00
2018-03-13,-300.00
2018-03-14,-1200.00
2018-03-15,1950.00
2018-03-16,900.00
2018-03-19,-1050.00
2018-03-20,1350.00
2018-03-21,1200.00
2018-03-22,-4950.00
2018-03-23,-15150.00
2018-03-26,10650.00
2018-03-27,-12600.00
2018-03-28,750.00
2018-03-29,10050.00
2018-04-02,-22800.00
2018-04-03,14850.00
2018-04-04,10050.00
2018-04-05,9750.00
2018-04-06,-14100.00
2018-04-09,4350.00
2018-04-10,11100.00
2018-04-11,-600.00
2018-04-12,7650.00
2018-04-13,1650.00
2018-04-16,10950.00
2018-04-17,1950.00
2018-04-18,-3750.00
2018-04-19,2700.00
2018-04-20,450.00
2018-04-23,3600.00
2018-04-24,-5850.00
2018-04-25,1800.00
2018-04-26,7650.00
2018-04-27,5400.00
2018-04-30,-1800.00
2018-05-01,3150.00
2018-05-02,5550.00
