date,pnl
2017-10-09,155.00
2017-10-10,1240.00
2017-10-11,1395.00
2017-10-12,310.00
2017-10-13,1240.00
2017-10-16,2635.00
2017-10-17,-775.00
2017-10-18,-0.00
2017-10-19,930.00
2017-10-20,2015.00
2017-10-23,-1860.00
2017-10-24,465.00
2017-10-25,-1550.00
2017-10-26,1085.00
2017-10-27,2635.00
2017-10-30,-930.00
2017-10-31,155.00
2017-11-01,620.00
2017-11-02,930.00
2017-11-03,1550.00
2017-11-06,2480.00
2017-11-07,-6045.00
2017-11-08,930.00
2017-11-09,-2015.00
2017-11-10,2945.00
2017-11-13,310.00
2017-11-14,-3875.00
2017-11-15,-1085.00
2017-11-16,12400.00
2017-11-17,2480.00
2017-11-20,-155.00
2017-11-21,310.00
2017-11-22,-1627.50
2017-11-24,155.00
2017-11-27,3565.00
2017-11-28,-8370.00
2017-11-29,-4185.00
2017-11-30,232.50
2017-12-01,2480.00
2017-12-04,620.00
