date,pnl
2017-05-15,-2120.00
2017-05-16,1590.00
2017-05-17,1590.00
2017-05-18,3180.00
2017-05-19,-1590.00
2017-05-22,2120.00
2017-05-23,-265.00
2017-05-24,1590.00
2017-05-25,1325.00
2017-05-26,1060.00
2017-05-30,4505.00
2017-05-31,1855.00
2017-06-01,-8745.00
2017-06-02,-8215.00
2017-06-05,7155.00
2017-06-06,-1590.00
2017-06-07,1855.00
2017-06-08,-10865.00
2017-06-09,-4240.00
2017-06-12,2120.00
2017-06-13,-5167.50
2017-06-14,5167.50
2017-06-15,7155.00
2017-06-16,3445.00
2017-06-19,-9937.50
2017-06-20,14442.50
2017-06-21,4107.50
2017-06-22,-4770.00
2017-06-23,-8612.50
2017-06-26,-4637.50
2017-06-27,12587.50
2017-06-28,-18947.50
2017-06-29,6360.00
2017-06-30,-4637.50
2017-07-03,-2915.00
2017-07-05,662.50
2017-07-06,26367.50
2017-07-07,-20935.00
2017-07-10,4902.50
