date,pnl
2016-01-11,3990.00
2016-01-12,6510.00
2016-01-13,420.00
2016-01-14,-1260.00
2016-01-15,-1050.00
2016-01-19,1050.00
2016-01-20,-1470.00
2016-01-21,4410.00
2016-01-22,2940.00
2016-01-25,-840.00
2016-01-26,1470.00
2016-01-27,-630.00
2016-01-28,1050.00
2016-01-29,2940.00
2016-02-01,-210.00
2016-02-02,2100.00
2016-02-03,0.00
2016-02-04,630.00
2016-02-05,-6090.00
2016-02-08,-9660.00
2016-02-09,-1890.00
2016-02-10,1890.00
2016-02-11,-2520.00
2016-02-12,8190.00
2016-02-16,17430.00
2016-02-17,6300.00
2016-02-18,4410.00
2016-02-19,5040.00
2016-02-22,12180.00
