date,pnl
2009-04-14,-4600.00
2009-04-15,2070.00
2009-04-16,5060.00
2009-04-17,3450.00
2009-04-20,-5980.00
2009-04-21,3680.00
2009-04-22,690.00
2009-04-23,-1150.00
2009-04-24,2760.00
2009-04-27,-690.00
2009-04-28,1610.00
2009-04-29,3680.00
2009-04-30,920.00
2009-05-01,230.00
2009-05-04,1150.00
2009-05-05,1150.00
2009-05-06,690.00
2009-05-07,460.00
2009-05-08,-920.00
2009-05-11,3105.00
2009-05-12,4025.00
2009-05-13,1840.00
2009-05-14,-230.00
2009-05-15,1840.00
2009-05-18,230.00
2009-05-19,460.00
2009-05-20,2645.00
2009-05-21,2185.00
2009-05-22,2415.00
2009-05-26,-7820.00
2009-05-27,3910.00
2009-05-28,575.00
2009-05-29,-2300.00
2009-06-01,-14950.00
2009-06-02,-4025.00
2009-06-03,5635.00
2009-06-04,-6670.00
2009-06-05,-2300.00
2009-06-08,-0.00
