date,pnl
2013-09-10,155.00
2013-09-11,930.00
2013-09-12,-775.00
2013-09-13,775.00
2013-09-16,-155.00
2013-09-17,1240.00
2013-09-18,1550.00
2013-09-19,-155.00
2013-09-20,155.00
2013-09-23,775.00
2013-09-24,-465.00
2013-09-25,620.00
2013-09-26,620.00
2013-09-27,-1240.00
2013-09-30,-155.00
2013-10-01,310.00
2013-10-02,-155.00
2013-10-03,775.00
2013-10-04,-465.00
2013-10-07,-310.00
2013-10-08,-465.00
2013-10-09,-0.00
2013-10-10,2635.00
2013-10-11,310.00
2013-10-14,-2635.00
2013-10-15,1705.00
2013-10-16,232.50
2013-10-17,-2635.00
2013-10-18,-2015.00
2013-10-21,0.00
2013-10-22,-232.50
2013-10-23,930.00
2013-10-24,-1860.00
2013-10-25,-155.00
2013-10-28,310.00
2013-10-29,-1162.50
2013-10-30,2325.00
2013-10-31,852.50
2013-11-01,2480.00
2013-11-04,-5425.00
