date,pnl
2019-06-10,1360.00
2019-06-11,-850.00
2019-06-12,-170.00
2019-06-13,510.00
2019-06-14,680.00
2019-06-17,680.00
2019-06-18,-510.00
2019-06-19,850.00
2019-06-20,-510.00
2019-06-21,1530.00
2019-06-24,3230.00
2019-06-25,-340.00
2019-06-26,170.00
2019-06-27,-1360.00
2019-06-28,-2550.00
2019-07-01,680.00
2019-07-02,2040.00
2019-07-03,-3060.00
2019-07-05,1360.00
2019-07-08,2040.00
2019-07-09,680.00
2019-07-10,-1445.00
2019-07-11,3400.00
2019-07-12,-4675.00
2019-07-15,3825.00
2019-07-16,-595.00
2019-07-17,3570.00
2019-07-18,-680.00
2019-07-19,1530.00
2019-07-22,5355.00
2019-07-23,-2890.00
2019-07-24,-12070.00
2019-07-25,8415.00
2019-07-26,-8755.00
2019-07-29,6885.00
2019-07-30,-6035.00
2019-07-31,255.00
2019-08-01,10710.00
2019-08-02,8500.00
2019-08-05,7990.00
