date,pnl
2010-04-13,375.00
2010-04-14,-4125.00
2010-04-15,-375.00
2010-04-16,0.00
2010-04-19,1875.00
2010-04-20,-375.00
2010-04-21,-750.00
2010-04-22,-2625.00
2010-04-23,750.00
2010-04-26,-375.00
2010-04-27,2250.00
2010-04-28,-750.00
2010-04-29,-1125.00
2010-04-30,1500.00
2010-05-03,-3750.00
2010-05-04,2250.00
2010-05-05,3000.00
2010-05-06,-4500.00
2010-05-07,-15000.00
2010-05-10,16500.00
2010-05-11,-375.00
2010-05-12,0.00
2010-05-13,750.00
2010-05-14,1500.00
2010-05-17,0.00
2010-05-18,-1500.00
2010-05-19,2250.00
2010-05-20,-14250.00
2010-05-21,3375.00
2010-05-24,6375.00
2010-05-25,-10500.00
