date,pnl
2017-02-13,1595.00
2017-02-14,3480.00
2017-02-15,-0.00
2017-02-16,290.00
2017-02-17,1015.00
2017-02-21,0.00
2017-02-22,1160.00
2017-02-23,-435.00
2017-02-24,290.00
2017-02-27,-145.00
2017-02-28,-0.00
2017-03-01,-1160.00
2017-03-02,3190.00
2017-03-03,1885.00
2017-03-06,1305.00
2017-03-07,1015.00
2017-03-08,580.00
2017-03-09,-870.00
2017-03-10,3625.00
2017-03-13,3480.00
2017-03-14,-1160.00
2017-03-15,3625.00
2017-03-16,1160.00
2017-03-17,290.00
2017-03-20,3625.00
2017-03-21,-7975.00
2017-03-22,-4350.00
2017-03-23,2030.00
2017-03-24,5945.00
2017-03-27,3625.00
2017-03-28,8120.00
2017-03-29,5147.50
2017-03-30,1667.50
2017-03-31,-5220.00
2017-04-03,8265.00
2017-04-04,2102.50
2017-04-05,-5582.50
2017-04-06,8410.00
