date,pnl
2008-05-13,1470.00
2008-05-14,-245.00
2008-05-15,980.00
2008-05-16,-490.00
2008-05-19,490.00
2008-05-20,-490.00
2008-05-21,-1470.00
2008-05-22,2450.00
2008-05-23,-735.00
2008-05-27,2205.00
2008-05-28,980.00
2008-05-29,1715.00
2008-05-30,490.00
2008-06-02,490.00
2008-06-03,-245.00
2008-06-04,-245.00
2008-06-05,490.00
2008-06-06,-1225.00
2008-06-09,245.00
2008-06-10,1715.00
2008-06-11,-735.00
2008-06-12,-0.00
2008-06-13,5635.00
2008-06-16,1225.00
2008-06-17,1960.00
2008-06-18,-1225.00
2008-06-19,2450.00
2008-06-20,-2695.00
2008-06-23,980.00
2008-06-24,-3675.00
2008-06-25,6370.00
2008-06-26,-10045.00
2008-06-27,2205.00
2008-06-30,-5390.00
2008-07-01,-5880.00
2008-07-02,-28665.00
