date,pnl
2012-11-13,900.00
2012-11-14,-300.00
2012-11-15,1200.00
2012-11-16,8700.00
2012-11-19,-600.00
2012-11-20,300.00
2012-11-21,1200.00
2012-11-23,-6000.00
2012-11-26,1500.00
2012-11-27,-1500.00
2012-11-28,-2700.00
2012-11-29,-4650.00
2012-11-30,1050.00
2012-12-03,-600.00
2012-12-04,-1800.00
2012-12-05,600.00
2012-12-06,1950.00
2012-12-07,0.00
2012-12-10,-1500.00
2012-12-11,-6300.00
2012-12-12,3150.00
2012-12-13,1650.00
2012-12-14,2250.00
2012-12-17,-7200.00
2012-12-18,-8700.00
2012-12-19,-2400.00
2012-12-20,-1650.00
2012-12-21,3450.00
2012-12-24,900.00
2012-12-26,4050.00
2012-12-27,-600.00
2012-12-28,3900.00
2012-12-31,-9300.00
2013-01-02,-15900.00
2013-01-03,-150.00
2013-01-04,-1800.00
2013-01-07,150.00
