date,pnl
2014-08-12,2535.00
2014-08-13,780.00
2014-08-14,-195.00
2014-08-15,2535.00
2014-08-18,-1365.00
2014-08-19,-2730.00
2014-08-20,585.00
2014-08-21,390.00
2014-08-22,1950.00
2014-08-25,-975.00
2014-08-26,-1365.00
2014-08-27,780.00
2014-08-28,1950.00
2014-08-29,-1950.00
2014-09-02,-1950.00
2014-09-03,3120.00
2014-09-04,1560.00
2014-09-05,-0.00
2014-09-08,877.50
2014-09-09,4582.50
2014-09-10,-2730.00
2014-09-11,-1267.50
2014-09-12,3802.50
2014-09-15,5850.00
2014-09-16,780.00
2014-09-17,1170.00
2014-09-18,-780.00
2014-09-19,9165.00
2014-09-22,9945.00
2014-09-23,2340.00
2014-09-24,2145.00
2014-09-25,4485.00
2014-09-26,5460.00
