date,pnl
2007-01-09,400.00
2007-01-10,800.00
2007-01-11,-400.00
2007-01-12,1200.00
2007-01-16,1200.00
2007-01-17,800.00
2007-01-18,2800.00
2007-01-19,-800.00
2007-01-22,4800.00
2007-01-23,-1600.00
2007-01-24,-1400.00
2007-01-25,3000.00
2007-01-26,-1200.00
2007-01-29,-600.00
2007-01-30,-2800.00
2007-01-31,-1400.00
2007-02-01,-2400.00
2007-02-02,-1200.00
2007-02-05,2000.00
2007-02-06,-1000.00
2007-02-07,-4000.00
2007-02-08,200.00
2007-02-09,5800.00
2007-02-12,1800.00
2007-02-13,-5200.00
2007-02-14,-1000.00
2007-02-15,-2200.00
2007-02-16,-2400.00
2007-02-20,-7200.00
2007-02-21,800.00
2007-02-22,-800.00
2007-02-23,1400.00
2007-02-26,200.00
2007-02-27,25600.00
2007-02-28,200.00
2007-03-01,3400.00
2007-03-02,13800.00
2007-03-05,18200.00
