date,pnl
2009-09-15,-1920.00
2009-09-16,-12800.00
2009-09-17,640.00
2009-09-18,-2560.00
2009-09-21,3200.00
2009-09-22,-3840.00
2009-09-23,3200.00
2009-09-24,16000.00
2009-09-25,7040.00
2009-09-28,-14080.00
2009-09-29,0.00
2009-09-30,9600.00
2009-10-01,10240.00
2009-10-02,7040.00
2009-10-05,-640.00
2009-10-06,-5120.00
2009-10-07,0.00
2009-10-08,-9600.00
2009-10-09,-7040.00
2009-10-12,3840.00
2009-10-13,7040.00
2009-10-14,-20800.00
2009-10-15,2240.00
2009-10-16,9920.00
2009-10-19,-7040.00
2009-10-20,18240.00
2009-10-21,17920.00
2009-10-22,-13760.00
2009-10-23,30400.00
2009-10-26,13440.00
