date,pnl
2012-12-11,-300.00
2012-12-12,600.00
2012-12-13,600.00
2012-12-14,1500.00
2012-12-17,-4200.00
2012-12-18,-2400.00
2012-12-19,-3000.00
2012-12-20,-300.00
2012-12-21,1200.00
2012-12-24,3900.00
2012-12-26,900.00
2012-12-27,-600.00
2012-12-28,-600.00
2012-12-31,-1200.00
2013-01-02,-12150.00
2013-01-03,-300.00
2013-01-04,-3000.00
2013-01-07,1050.00
2013-01-08,4050.00
2013-01-09,-4350.00
2013-01-10,-2250.00
2013-01-11,-150.00
2013-01-14,1500.00
2013-01-15,-4200.00
2013-01-16,1050.00
2013-01-17,-4200.00
2013-01-18,-3600.00
2013-01-22,-3450.00
2013-01-23,750.00
2013-01-24,-900.00
2013-01-25,-300.00
2013-01-28,-1500.00
2013-01-29,0.00
2013-01-30,2850.00
2013-01-31,-2400.00
2013-02-01,-2250.00
2013-02-04,1500.00
