date,pnl
2008-11-11,-160.00
2008-11-12,-2560.00
2008-11-13,3200.00
2008-11-14,-1920.00
2008-11-17,-2400.00
2008-11-18,-6720.00
2008-11-19,-9920.00
2008-11-20,-13920.00
2008-11-21,1920.00
2008-11-24,26880.00
2008-11-25,-960.00
2008-11-26,8640.00
2008-11-28,800.00
2008-12-01,-17760.00
2008-12-02,7680.00
2008-12-03,2400.00
2008-12-04,-5440.00
2008-12-05,9280.00
2008-12-08,5920.00
2008-12-09,-1920.00
2008-12-10,4480.00
2008-12-11,-4640.00
2008-12-12,4480.00
2008-12-15,-2880.00
2008-12-16,11200.00
2008-12-17,4800.00
2008-12-18,800.00
2008-12-19,6560.00
2008-12-22,-640.00
2008-12-23,2240.00
2008-12-24,4160.00
2008-12-26,4480.00
2008-12-29,-1280.00
2008-12-30,9120.00
2008-12-31,320.00
2009-01-02,1040.00
2009-01-05,5120.00
