date,pnl
2019-12-16,510.00
2019-12-17,170.00
2019-12-18,-850.00
2019-12-19,-340.00
2019-12-20,-850.00
2019-12-23,-340.00
2019-12-24,-1020.00
2019-12-26,340.00
2019-12-27,850.00
2019-12-30,340.00
2019-12-31,-510.00
2020-01-02,4250.00
2020-01-03,-1360.00
2020-01-06,-340.00
2020-01-07,2210.00
2020-01-08,-340.00
2020-01-09,1700.00
2020-01-10,2210.00
2020-01-13,-1020.00
2020-01-14,-2210.00
2020-01-15,-170.00
2020-01-16,-6715.00
2020-01-17,1360.00
2020-01-21,3230.00
2020-01-22,1445.00
2020-01-23,-2040.00
2020-01-24,7480.00
2020-01-27,-170.00
2020-01-28,-680.00
2020-01-29,3740.00
2020-01-30,2040.00
2020-01-31,3060.00
2020-02-03,1870.00
2020-02-04,-5100.00
2020-02-05,-9775.00
2020-02-06,850.00
2020-02-07,12240.00
2020-02-10,-2890.00
